AÑO,CONGLOME,VIVIENDA,HOGAR,CODPERSO,UBIGEO,ESTRATO,P204,P207,P208A
2023,015412,095,11,01,030213,3,1,2,55
2023,015412,095,11,02,030213,3,1,1,54
2023,015412,095,11,03,030213,3,1,2,20
2023,015412,095,11,04,030213,3,1,2,17
2023,015412,106,11,01,030213,3,1,1,63
2023,015412,106,11,02,030213,3,1,2,60
2023,015412,106,11,03,030213,3,1,1,30
2023,015413,003,11,01,030216,3,1,2,50
2023,015413,003,11,02,030216,3,1,1,53
2023,015413,003,11,03,030216,3,2,1,25
2023,015413,016,11,01,030216,3,1,1,58
2023,015413,016,11,02,030216,3,1,2,59
2023,015413,016,11,03,030216,3,1,1,22
2023,015413,040,11,01,030216,3,1,2,84
2023,015413,049,11,01,030216,3,1,2,81
2023,015413,049,11,02,030216,3,1,1,44
2023,015413,076,11,01,030216,3,1,1,48
2023,015413,076,11,02,030216,3,1,2,49
2023,015413,076,11,03,030216,3,1,2,11
2023,015413,076,11,04,030216,3,1,2,8
2023,015415,007,11,01,030506,5,1,2,55
2023,015415,021,11,01,030506,5,1,1,45
2023,015415,049,11,01,030506,5,1,1,63
2023,015415,049,11,02,030506,5,1,2,33
2023,015415,049,11,03,030506,5,1,1,26
2023,015415,049,11,04,030506,5,1,1,3
2023,015415,049,11,05,030506,5,2,2,30
2023,015415,063,11,01,030506,5,1,1,25
2023,015415,063,11,02,030506,5,1,2,27
2023,015415,063,11,03,030506,5,1,1,0
2023,015415,075,11,01,030506,5,1,2,40
2023,015415,075,11,02,030506,5,1,2,17
2023,015415,075,11,03,030506,5,1,2,3
2023,015415,090,11,01,030506,5,1,1,34
2023,015415,090,11,02,030506,5,1,2,32
2023,015415,090,11,03,030506,5,1,2,9
2023,015415,090,11,04,030506,5,1,1,1
2023,015416,010,11,01,030501,5,1,1,61
2023,015416,010,11,02,030501,5,1,2,60
2023,015416,010,11,03,030501,5,2,2,11
2023,015416,031,11,01,030501,5,1,2,38
2023,015416,031,11,02,030501,5,1,1,48
2023,015416,031,11,03,030501,5,1,2,18
2023,015416,031,11,04,030501,5,1,1,16
2023,015416,050,11,01,030501,5,1,1,63
2023,015416,050,11,02,030501,5,1,1,21
2023,015416,050,11,03,030501,5,1,2,18
2023,015416,069,11,01,030501,5,1,2,59
2023,015416,108,11,01,030501,5,1,1,66
2023,015416,108,11,02,030501,5,1,2,66
2023,015416,108,11,03,030501,5,1,1,23
2023,015416,127,11,01,030501,5,1,1,47
2023,015416,127,11,02,030501,5,1,2,42
2023,015416,127,11,03,030501,5,1,1,15
2023,015416,127,11,04,030501,5,1,1,0
2023,015417,004,11,01,030215,5,1,1,43
2023,015417,004,11,02,030215,5,1,2,39
2023,015417,004,11,03,030215,5,1,1,15
2023,015417,004,11,04,030215,5,1,2,10
2023,015417,027,11,01,030215,5,1,1,46
2023,015417,027,11,02,030215,5,1,2,48
2023,015417,027,11,03,030215,5,1,2,15
2023,015417,071,11,01,030215,5,1,2,72
2023,015417,093,11,01,030215,5,1,1,37
2023,015417,093,11,02,030215,5,1,2,38
2023,015417,093,11,03,030215,5,1,1,14
2023,015417,093,11,04,030215,5,1,1,3
2023,015417,115,11,01,030215,5,1,1,76
2023,015417,115,11,02,030215,5,1,2,53
2023,015417,138,11,01,030215,5,1,2,83
2023,015417,138,11,02,030215,5,2,1,63
2023,015418,017,11,01,030201,3,1,1,25
2023,015418,031,11,01,030201,3,1,1,32
2023,015418,031,11,02,030201,3,1,2,35
2023,015418,031,11,03,030201,3,1,1,10
2023,015418,031,11,04,030201,3,1,2,1
2023,015418,045,11,01,030201,3,1,1,90
2023,015418,045,11,02,030201,3,1,2,75
2023,015418,074,11,01,030201,3,1,1,40
2023,015418,074,11,02,030201,3,1,2,27
2023,015418,114,11,01,030201,3,1,2,62
2023,015418,114,11,02,030201,3,1,1,30
2023,015418,126,11,01,030201,3,1,1,85
2023,015418,126,11,02,030201,3,1,2,78
2023,015418,126,11,03,030201,3,1,2,56
2023,015419,006,11,01,030216,3,1,1,56
2023,015419,006,11,02,030216,3,1,2,51
2023,015419,006,11,03,030216,3,1,2,21
2023,015419,006,11,04,030216,3,1,2,16
2023,015419,006,11,05,030216,3,1,1,11
2023,015419,032,11,01,030216,3,1,1,47
2023,015419,032,11,02,030216,3,1,2,50
2023,015419,032,11,03,030216,3,1,1,25
2023,015419,032,11,04,030216,3,1,1,19
2023,015419,079,11,01,030216,3,1,1,65
2023,015419,102,11,01,030216,3,1,1,41
2023,015419,102,11,02,030216,3,1,2,34
2023,015419,102,11,03,030216,3,1,1,13
2023,015419,102,11,04,030216,3,2,2,51
2023,015419,149,11,01,030216,3,1,1,50
2023,015419,149,11,02,030216,3,1,2,87
2023,015420,015,11,01,030204,5,1,2,51
2023,015420,045,11,01,030204,5,1,1,57
2023,015420,056,11,01,030204,5,1,2,68
2023,015420,056,11,02,030204,5,1,1,35
2023,015420,056,11,03,030204,5,1,2,33
2023,015420,056,11,04,030204,5,1,1,30
2023,015420,056,11,05,030204,5,1,1,14
2023,015420,056,11,06,030204,5,1,2,12
2023,015420,056,11,07,030204,5,1,1,0
2023,015420,071,11,01,030204,5,1,2,48
2023,015420,071,11,02,030204,5,1,1,50
2023,015420,071,11,03,030204,5,1,1,24
2023,015420,071,11,04,030204,5,1,1,23
2023,015420,071,11,05,030204,5,1,2,18
2023,015420,071,11,06,030204,5,1,1,13
2023,015420,071,11,07,030204,5,1,1,11
2023,015420,084,11,01,030204,5,1,1,55
2023,015420,097,11,01,030204,5,1,2,29
2023,015420,097,11,02,030204,5,1,1,38
2023,015420,097,11,03,030204,5,1,2,8
2023,015420,097,11,04,030204,5,1,2,5
2023,015421,010,11,01,030201,3,1,2,37
2023,015421,010,11,02,030201,3,1,1,29
2023,015421,010,11,03,030201,3,1,1,7
2023,015421,010,11,04,030201,3,1,2,5
2023,015421,010,11,05,030201,3,1,2,61
2023,015421,010,11,06,030201,3,2,2,35
2023,015421,010,11,07,030201,3,2,1,11
2023,015421,010,11,08,030201,3,2,1,9
2023,015421,027,11,01,030201,3,1,1,32
2023,015421,027,11,02,030201,3,1,2,26
2023,015421,027,11,03,030201,3,1,1,6
2023,015421,027,11,04,030201,3,1,2,2
2023,015421,045,11,01,030201,3,1,2,45
2023,015421,045,11,02,030201,3,1,1,71
2023,015421,045,11,03,030201,3,1,2,64
2023,015421,062,11,01,030201,3,1,1,48
2023,015421,062,11,02,030201,3,1,2,48
2023,015421,062,11,03,030201,3,1,1,27
2023,015421,062,11,04,030201,3,1,1,21
2023,015421,062,11,05,030201,3,1,2,14
2023,015421,062,11,06,030201,3,1,2,13
2023,015421,062,11,07,030201,3,1,2,25
2023,015421,062,11,08,030201,3,1,1,28
2023,015421,062,11,09,030201,3,1,1,8
2023,015421,062,11,10,030201,3,1,2,3
2023,015421,097,11,01,030201,3,1,1,57
2023,015421,097,11,02,030201,3,1,1,25
2023,015421,097,11,03,030201,3,1,1,21
2023,015421,115,11,01,030201,3,1,1,42
2023,015421,115,11,02,030201,3,1,2,43
2023,015421,115,11,03,030201,3,1,1,20
2023,015421,115,11,04,030201,3,1,1,16
2023,015421,115,11,05,030201,3,1,2,10
2023,015422,011,11,01,030213,3,1,2,42
2023,015422,011,11,02,030213,3,1,1,17
2023,015422,024,11,01,030213,3,1,1,48
2023,015422,024,11,02,030213,3,1,2,43
2023,015422,024,11,03,030213,3,1,1,22
2023,015422,024,11,04,030213,3,1,2,19
2023,015422,024,11,05,030213,3,1,2,8
2023,015422,051,11,01,030213,3,1,1,50
2023,015422,051,11,02,030213,3,1,2,43
2023,015422,051,11,03,030213,3,1,2,18
2023,015422,051,11,04,030213,3,1,2,14
2023,015422,051,11,05,030213,3,1,1,12
2023,015422,051,11,06,030213,3,1,1,8
2023,015422,064,11,01,030213,3,1,1,35
2023,015422,064,11,02,030213,3,1,2,33
2023,015422,064,11,03,030213,3,1,2,3
2023,015422,076,11,01,030213,3,1,1,48
2023,015422,076,11,02,030213,3,1,1,10
2023,015422,076,11,03,030213,3,1,2,5
2023,015422,089,11,01,030213,3,1,2,44
2023,015422,089,11,02,030213,3,1,1,21
2023,015423,026,11,01,030602,5,1,2,38
2023,015423,026,11,02,030602,5,1,2,15
2023,015423,026,11,03,030602,5,1,1,11
2023,015423,026,11,04,030602,5,1,2,9
2023,015423,026,11,05,030602,5,1,1,7
2023,015423,042,11,01,030602,5,1,2,47
2023,015423,042,11,02,030602,5,1,2,8
2023,015423,073,11,01,030602,5,1,1,44
2023,015423,073,11,02,030602,5,1,2,78
2023,015423,088,11,01,030602,5,1,2,45
2023,015423,088,11,02,030602,5,1,1,21
2023,015423,088,11,03,030602,5,1,2,5
2023,015423,104,11,01,030602,5,1,1,46
2023,015423,104,11,02,030602,5,1,2,46
2023,015423,104,11,03,030602,5,1,1,24
2023,015423,104,11,04,030602,5,1,1,22
2023,015423,104,11,05,030602,5,1,1,18
2023,015423,104,11,06,030602,5,1,1,9
2023,015423,119,11,01,030602,5,1,1,73
2023,015423,119,11,02,030602,5,1,2,57
2023,015424,012,11,01,030602,5,1,1,31
2023,015424,012,11,02,030602,5,1,2,23
2023,015424,012,11,03,030602,5,1,2,1
2023,015424,032,11,01,030602,5,1,1,47
2023,015424,032,11,02,030602,5,1,2,38
2023,015424,032,11,03,030602,5,1,1,16
2023,015424,032,11,04,030602,5,1,1,11
2023,015424,032,11,05,030602,5,1,2,7
2023,015424,109,11,01,030602,5,1,1,66
2023,015424,109,11,02,030602,5,1,2,61
2023,015424,109,11,03,030602,5,1,2,17
2023,015424,109,11,04,030602,5,2,2,23
2023,015424,109,11,05,030602,5,2,1,20
2023,015424,129,11,01,030602,5,1,2,41
2023,015424,129,11,02,030602,5,1,1,38
2023,015424,129,11,03,030602,5,1,2,21
2023,015424,129,11,04,030602,5,1,1,17
2023,015424,129,11,05,030602,5,1,1,6
2023,015424,148,11,01,030602,5,1,1,72
2023,015424,148,11,02,030602,5,1,2,67
2023,015424,148,11,03,030602,5,1,2,20
